date,value
2021-11-09,5022.177824572079
2021-11-10,5051.640695923299
2021-11-11,5045.063037315967
2021-11-12,4942.614320505985
2021-11-15,4952.255895879292
2021-11-16,4958.368016807838
2021-11-17,4928.180854696969
2021-11-18,4883.941361976564
2021-11-19,4811.210035650323
2021-11-22,4755.175732470163
2021-11-23,4764.725123952256
2021-11-24,4661.929035449082
2021-11-25,4676.340533577877
2021-11-26,4741.639509239045
2021-11-29,4789.691361919372
2021-11-30,4837.396187932722
2021-12-01,4806.521248366561
2021-12-02,4838.737925811886
2021-12-03,4789.09408326605
2021-12-06,4782.229059709822
2021-12-07,4793.181145229288
2021-12-08,4743.579390970712
2021-12-09,4860.496091223942
2021-12-10,4767.871561580506
2021-12-13,4745.180459711787
2021-12-14,4696.722528362569
2021-12-15,4681.412770777907
2021-12-16,4749.879210162659
2021-12-17,4751.052065167181
2021-12-20,4648.447622104125
2021-12-21,4627.004131418181
2021-12-22,4550.778837748657
2021-12-23,4626.879205895117
2021-12-24,4537.37973425445
2021-12-27,4513.27646441767
2021-12-28,4568.386402466693
2021-12-29,4577.284810107513
2021-12-30,4569.276855338739
2021-12-31,4642.5982734868
2022-01-03,4676.567007657468
2022-01-04,4673.131296656317
2022-01-05,4733.324999289109
2022-01-06,4759.840505205907
2022-01-07,4832.743509200353
2022-01-10,4881.956863775096
2022-01-11,4907.280700311123
2022-01-12,4901.416893972938
2022-01-13,4943.416617196819
2022-01-14,4880.485430897783
2022-01-17,4856.297365584268
2022-01-18,4814.403042959932
2022-01-19,4837.648561029142
2022-01-20,4792.919044425738
2022-01-21,4679.750241295353
2022-01-24,4659.046832119068
2022-01-25,4663.176215755691
2022-01-26,4682.464988880307
2022-01-27,4679.351584689228
2022-01-28,4648.32583931013
2022-01-31,4647.177095105296
2022-02-01,4671.912138123851
2022-02-02,4624.984006887957
2022-02-03,4636.279464891768
2022-02-04,4667.73002684101
2022-02-07,4671.960968058122
2022-02-08,4695.1359122797285
2022-02-09,4650.131074435091
2022-02-10,4664.449688008685
2022-02-11,4692.919349992046
2022-02-14,4668.692068897298
2022-02-15,4798.6617514008485
2022-02-16,4773.859995505505
2022-02-17,4762.185439010945
2022-02-18,4793.300047054309
2022-02-21,4837.7448457615
2022-02-22,4884.825376751574
2022-02-23,4918.618259641003
2022-02-24,4882.878673610719
2022-02-25,4913.657315451732
2022-02-28,4867.898594237882
2022-03-01,4984.360374405567
2022-03-02,4995.276582601029
2022-03-03,4984.989415497966
2022-03-04,5074.634671686425
2022-03-07,5104.607539458178
2022-03-08,5116.9655941281535
2022-03-09,5144.8846710574535
2022-03-10,5069.699348480748
2022-03-11,5002.825261153163
2022-03-14,5067.114310032169
2022-03-15,5197.278959019397
2022-03-16,5099.6833308070945
2022-03-17,4968.7892150771595
2022-03-18,4924.418056638276
2022-03-21,5055.209293563205
2022-03-22,5031.0302925969145
2022-03-23,4964.667124859718
2022-03-24,4919.085903806954
2022-03-25,4959.383652156972
2022-03-28,4921.749454677826
2022-03-29,4900.641496383526
2022-03-30,4886.580346429565
2022-03-31,4910.807225759752
2022-04-01,4826.026116394009
2022-04-04,4779.901743489823
2022-04-05,4754.739007835893
2022-04-06,4706.688683287703
2022-04-07,4777.459789583191
2022-04-08,4865.256986481103
2022-04-11,4848.092541517153
2022-04-12,4817.006648954387
2022-04-13,4785.043618997542
2022-04-14,4821.742750021219
2022-04-15,4876.878914467027
2022-04-18,4875.242953526203
2022-04-19,4834.4929529444225
2022-04-20,4826.791722590551
2022-04-21,4835.274760841241
2022-04-22,4955.325428069306
2022-04-25,5000.4281983425235
2022-04-26,5096.093203375236
2022-04-27,5059.548094765975
2022-04-28,5141.204157603761
2022-04-29,5176.723044570479
2022-05-02,5168.004092088653
2022-05-03,5092.0835283965625
2022-05-04,5167.707965251918
2022-05-05,5226.52862193263
2022-05-06,5228.848557436374
2022-05-09,5133.102022306606
2022-05-10,5174.536085211033
2022-05-11,5233.75604683933
2022-05-12,5193.498309031654
2022-05-13,5188.467050036394
2022-05-16,5250.193733979783
2022-05-17,5345.327853751157
2022-05-18,5405.974999392306
2022-05-19,5422.552139492712
2022-05-20,5446.665647219125
2022-05-23,5405.008726067166
2022-05-24,5292.653828135123
2022-05-25,5336.792742011267
2022-05-26,5466.883092775403
2022-05-27,5488.19779521067
2022-05-30,5498.512827677584
2022-05-31,5524.286767279457
2022-06-01,5605.912611948371
2022-06-02,5641.023297143961
2022-06-03,5574.484916225615
2022-06-06,5637.500860728511
2022-06-07,5653.559031784591
2022-06-08,5708.782293611421
2022-06-09,5774.588556958934
2022-06-10,5838.838836026065
2022-06-13,5930.250817705596
2022-06-14,6018.467802319183
2022-06-15,5991.502842995764
2022-06-16,5965.413098970904
2022-06-17,5864.18153322489
2022-06-20,5831.275944915394
2022-06-21,5741.374402310051
2022-06-22,5717.240565053421
2022-06-23,5729.66110663468
2022-06-24,5665.7891364715515
2022-06-27,5672.953238817529
2022-06-28,5683.718755662321
2022-06-29,5636.630455822339
2022-06-30,5766.056545963369
2022-07-01,5807.04715797123
2022-07-04,5874.5542331284505
2022-07-05,5859.712046105435
2022-07-06,5763.950972639531
2022-07-07,5702.870632988236
2022-07-08,5601.924830280017
2022-07-11,5651.817315202005
2022-07-12,5679.0824497805415
2022-07-13,5673.852503302027
2022-07-14,5668.906424548038
2022-07-15,5654.969403749477
2022-07-18,5747.996417412781
2022-07-19,5768.306044083145
2022-07-20,5737.552919923294
2022-07-21,5764.7804667907785
2022-07-22,5738.626500555116
2022-07-25,5831.2077278428815
2022-07-26,5787.289454314929
2022-07-27,5875.709935559101
2022-07-28,5888.157128805385
2022-07-29,5844.899226931168
2022-08-01,5930.385715801951
2022-08-02,5956.448936343982
2022-08-03,6028.590774839493
2022-08-04,6166.440266001964
2022-08-05,6228.743456771689
2022-08-08,6225.461043355848
2022-08-09,6215.454924062868
2022-08-10,6219.91211469943
2022-08-11,6250.304416264585
2022-08-12,6309.88974232245
2022-08-15,6283.15784413106
2022-08-16,6252.666015181083
2022-08-17,6144.323254448978
2022-08-18,6105.833817604977
2022-08-19,6108.661779159323
2022-08-22,6105.393044277627
2022-08-23,6060.072279896145
2022-08-24,5965.949385636132
2022-08-25,6000.009901511193
2022-08-26,6015.401424985844
2022-08-29,5976.266880165459
2022-08-30,5897.796207056353
2022-08-31,5804.611218354085
2022-09-01,5847.816057108915
2022-09-02,5969.860333505874
2022-09-05,5853.364964874256
2022-09-06,5915.846808271661
2022-09-07,5916.9383613541695
2022-09-08,5965.712249324462
2022-09-09,5834.449336064225
2022-09-12,5786.978473947888
2022-09-13,5904.953886371052
2022-09-14,5983.771913355454
2022-09-15,5983.908588433622
2022-09-16,5955.103848038063
2022-09-19,5942.378907580349
2022-09-20,5998.983507324153
2022-09-21,5967.783397193787
2022-09-22,6008.880129482007
2022-09-23,6002.411089096798
2022-09-26,5949.931463182599
2022-09-27,5936.169968734168
2022-09-28,5874.648234639091
2022-09-29,5907.581248496777
2022-09-30,6013.704065736132
2022-10-03,6049.282225812366
2022-10-04,5916.126092331491
2022-10-05,5914.865807625116
2022-10-06,5802.234366697695
2022-10-07,5832.652515220088
2022-10-10,5886.80254914874
2022-10-11,5883.952080833177
2022-10-12,6015.868181452361
2022-10-13,6079.303880368865
2022-10-14,6186.404081990741
2022-10-17,6275.698611007089
2022-10-18,6264.113441573739
2022-10-19,6158.1866343516385
2022-10-20,6171.996820320951
2022-10-21,6269.157772932773
2022-10-24,6232.8539859983775
2022-10-25,6241.358436923266
2022-10-26,6215.607976530155
2022-10-27,6160.607017525055
2022-10-28,6211.005776784816
2022-10-31,6152.320563102081
2022-11-01,6144.649588661313
2022-11-02,6180.012549993774
2022-11-03,6086.855420791499
2022-11-04,6121.8210302768985
2022-11-07,6096.38406464821
2022-11-08,6170.819113152977
2022-11-09,6214.951867989228
2022-11-10,6209.322900754909
2022-11-11,6237.096689463401
2022-11-14,6262.061743883272
2022-11-15,6207.035192553891
2022-11-16,6248.935802009913
2022-11-17,6247.84829042926
2022-11-18,6222.499668867316
2022-11-21,6261.762207977795
2022-11-22,6166.441845560575
2022-11-23,6211.4353084527065
2022-11-24,6167.389550483858
2022-11-25,6210.167634175072
2022-11-28,6256.58329289576
2022-11-29,6314.118716730754
2022-11-30,6329.403766253429
2022-12-01,6316.1992148267545
2022-12-02,6375.78718013424
2022-12-05,6332.358932494955
2022-12-06,6458.388010949953
2022-12-07,6424.817250879305
2022-12-08,6455.887704858094
2022-12-09,6466.358108958972
2022-12-12,6556.711897472541
2022-12-13,6544.58950455078
2022-12-14,6556.978488800446
2022-12-15,6477.731823885469
2022-12-16,6461.768668827524
2022-12-19,6510.200631089206
2022-12-20,6481.466323920361
2022-12-21,6444.994938873636
2022-12-22,6453.11396181063
2022-12-23,6513.140223820389
2022-12-26,6491.699371413351
2022-12-27,6415.115634705361
2022-12-28,6485.705269190412
2022-12-29,6485.706069251521
2022-12-30,6465.229439242356
2023-01-02,6419.978562366216
2023-01-03,6314.504289436887
2023-01-04,6348.2578679373655
2023-01-05,6327.856542314867
2023-01-06,6321.5759461016105
2023-01-09,6364.842502344919
2023-01-10,6279.063164997997
2023-01-11,6146.858670544413
2023-01-12,6147.532597776191
2023-01-13,6134.748808909983
2023-01-16,6008.074306602296
2023-01-17,6060.56971042428
2023-01-18,5986.299644027651
2023-01-19,6010.005450789065
2023-01-20,6000.598338329059
2023-01-23,6050.000107560522
2023-01-24,6106.3851257849865
2023-01-25,6112.038483509879
2023-01-26,6029.56247687635
2023-01-27,6138.789071341643
2023-01-30,6181.699089911858
2023-01-31,6187.252212508282
2023-02-01,6221.231863080689
2023-02-02,6280.687228644592
2023-02-03,6190.2386690279955
2023-02-06,6077.134334022229
2023-02-07,6094.667002779386
2023-02-08,6095.332491146991
2023-02-09,6006.892074818322
2023-02-10,6024.25432738485
2023-02-13,6053.445969510141
2023-02-14,5973.978691154145
2023-02-15,5807.539100629261
2023-02-16,5920.938688410998
2023-02-17,5916.645778776282
2023-02-20,5828.169439783425
2023-02-21,5883.503885659116
2023-02-22,5822.265697646135
2023-02-23,5818.374893374963
2023-02-24,5756.191559876372
2023-02-27,5764.478710844643
2023-02-28,5773.68748059728
2023-03-01,5811.801322024877
2023-03-02,5833.428362869497
2023-03-03,5898.389389952168
2023-03-06,5925.145624834262
2023-03-07,6008.79802718432
2023-03-08,5934.129678119798
2023-03-09,5902.909262082063
2023-03-10,5846.722450492942
2023-03-13,5873.013515128351
2023-03-14,5821.349960493717
2023-03-15,5791.7223700861405
2023-03-16,5800.859456937181
2023-03-17,5816.009410842429
2023-03-20,5793.503685106732
2023-03-21,5909.069878226088
2023-03-22,5916.515035563229
2023-03-23,5887.275320390253
2023-03-24,5931.728103432534
2023-03-27,5933.491145389257
2023-03-28,5994.55238830829
2023-03-29,6097.328632958152
2023-03-30,6215.648723105007
2023-03-31,6149.4193165082725
2023-04-03,6106.9974829049515
2023-04-04,6117.35421504258
2023-04-05,6171.535226931602
2023-04-06,6043.407677323708
2023-04-07,6033.546022041318
2023-04-10,6086.8551322800395
2023-04-11,6139.482662214702
2023-04-12,6194.415917939452
2023-04-13,6182.386453000644
2023-04-14,6169.224972288805
2023-04-17,6205.452112104931
2023-04-18,6248.4639973674675
2023-04-19,6241.746838122075
2023-04-20,6227.669547902415
2023-04-21,6197.912716949015
2023-04-24,6142.692680715766
2023-04-25,6134.671649684426
2023-04-26,6163.021229985226
2023-04-27,6187.361346223489
2023-04-28,6176.071623062595
2023-05-01,6191.897758318307
2023-05-02,6210.008508781497
2023-05-03,6277.7363589611705
2023-05-04,6369.499125814694
2023-05-05,6274.435350721142
2023-05-08,6253.717083496245
2023-05-09,6328.379648455708
2023-05-10,6271.320620326467
2023-05-11,6304.533623421244
2023-05-12,6302.026091451564
2023-05-15,6300.946670187416
2023-05-16,6323.158834658666
2023-05-17,6325.710155602736
2023-05-18,6317.682588089935
2023-05-19,6369.230777832432
2023-05-22,6295.275392759103
2023-05-23,6364.288446217338
2023-05-24,6284.112974925674
2023-05-25,6356.144726604542
2023-05-26,6319.874816233613
2023-05-29,6381.192364018365
2023-05-30,6323.001898565073
2023-05-31,6179.692238703163
2023-06-01,6240.409527199391
2023-06-02,6202.078188975433
2023-06-05,6153.339246771101
2023-06-06,6218.566687227417
2023-06-07,6239.584396593387
2023-06-08,6196.3113344970325
2023-06-09,6188.466416466413
2023-06-12,6338.735255270366
2023-06-13,6262.881262673054
2023-06-14,6208.389501559123
2023-06-15,6295.428568806703
2023-06-16,6308.031127965372
2023-06-19,6311.460865680495
2023-06-20,6269.47014197827
2023-06-21,6351.887428786255
2023-06-22,6378.370965802974
2023-06-23,6422.9933527923295
2023-06-26,6370.919590563091
2023-06-27,6458.969029305827
2023-06-28,6485.511302151566
2023-06-29,6419.339110506504
2023-06-30,6296.040859855433
2023-07-03,6344.355145634218
2023-07-04,6327.955520929619
2023-07-05,6291.280397021484
2023-07-06,6302.3549524977625
2023-07-07,6316.232707961575
2023-07-10,6246.628285285451
2023-07-11,6260.845939418279
2023-07-12,6231.16942773841
2023-07-13,6254.834207057955
2023-07-14,6237.510619049051
2023-07-17,6110.257272753574
2023-07-18,6142.688227085748
2023-07-19,6037.510402004751
2023-07-20,6017.105375611282
2023-07-21,6074.396227075699
2023-07-24,6114.7320038288735
2023-07-25,6067.605582693306
2023-07-26,6147.758719252442
2023-07-27,6266.983230026548
2023-07-28,6310.007675143667
2023-07-31,6455.742660358001
2023-08-01,6528.799958846615
2023-08-02,6412.564028619451
2023-08-03,6457.033858414495
2023-08-04,6532.74573518834
2023-08-07,6520.51607165308
2023-08-08,6506.984391115567
2023-08-09,6474.704627525597
2023-08-10,6505.109904746984
2023-08-11,6519.935863880107
2023-08-14,6575.467646267816
2023-08-15,6700.71348519965
2023-08-16,6795.205772488312
2023-08-17,6848.907678989515
2023-08-18,6816.0881172700365
2023-08-21,6736.671250274695
2023-08-22,6799.213800900776
2023-08-23,6968.809182760788
2023-08-24,7000.8452173609685
2023-08-25,6972.315089252867
2023-08-28,7093.633903219147
2023-08-29,6955.755212574449
2023-08-30,6973.358282809845
2023-08-31,6916.899025338586
2023-09-01,6919.760190791008
2023-09-04,6931.717905499886
2023-09-05,6958.958979424141
2023-09-06,6939.263382222782
2023-09-07,6987.3567923812425
2023-09-08,7033.292524070002
2023-09-11,7021.741146729813
2023-09-12,6978.9950702437
2023-09-13,7048.443127128049
2023-09-14,7072.926605968037
2023-09-15,7234.726557932428
2023-09-18,7156.471816243793
2023-09-19,7070.863687141038
2023-09-20,7050.324165152429
2023-09-21,7082.21699403666
2023-09-22,7078.385835140624
2023-09-25,7034.007900184219
2023-09-26,6949.184880021221
2023-09-27,6847.281931919233
2023-09-28,6967.957128866642
2023-09-29,6940.9780399646515
2023-10-02,6835.828100648659
2023-10-03,6813.69201950373
2023-10-04,6892.309263153408
2023-10-05,6878.4313350007415
2023-10-06,7034.5003443266705
2023-10-09,7065.603630159787
2023-10-10,7077.5719758743035
2023-10-11,7104.821081794894
2023-10-12,7073.427249504958
2023-10-13,7014.861959489349
2023-10-16,7110.392047335872
2023-10-17,7083.220235252844
2023-10-18,7070.173569335517
2023-10-19,7158.616957692366
2023-10-20,7186.839370278502
2023-10-23,7206.89773961727
2023-10-24,7271.015045106688
2023-10-25,7277.888836401066
2023-10-26,7231.804813940022
2023-10-27,7277.3791344764595
2023-10-30,7256.447338126459
2023-10-31,7240.966851168728
2023-11-01,7155.737538876423
2023-11-02,7166.693454609338
2023-11-03,7255.201720257122
2023-11-06,7241.488732070537
2023-11-07,7243.47660402862
2023-11-08,7327.162427420557
2023-11-09,7410.625757992116
2023-11-10,7328.78731892471
2023-11-13,7353.542325641381
2023-11-14,7466.326248720688
2023-11-15,7475.068420601123
2023-11-16,7442.231434300146
2023-11-17,7549.770704432127
2023-11-20,7476.885387539673
2023-11-21,7378.4112013727245
2023-11-22,7337.371428536896
2023-11-23,7253.534272539837
2023-11-24,7287.138603352607
2023-11-27,7302.443436215553
2023-11-28,7112.174691827769
2023-11-29,7222.0311308560795
2023-11-30,7218.911591562615
2023-12-01,7086.071686813911
2023-12-04,7044.205937152967
2023-12-05,7023.869807197741
2023-12-06,7112.409636526809
2023-12-07,7035.515395657712
2023-12-08,7105.917097804813
2023-12-11,7130.4757118977595
2023-12-12,7094.982062094176
2023-12-13,7106.988441885398
2023-12-14,7254.402600581148
2023-12-15,7075.78074632975
2023-12-18,7099.725229190382
2023-12-19,7004.135616312758
2023-12-20,6998.66736092724
2023-12-21,7071.618619892701
2023-12-22,7154.985676669433
2023-12-25,7202.805171477702
2023-12-26,7223.384407435015
2023-12-27,7264.963459188068
2023-12-28,7211.861596878167
2023-12-29,7191.448362696369
2024-01-01,7193.215773734638
2024-01-02,7294.426951966122
2024-01-03,7213.423241933982
2024-01-04,7080.726681628782
2024-01-05,7042.72299117086
2024-01-08,7190.6837591967205
2024-01-09,7106.602096705647
2024-01-10,7113.089435967905
2024-01-11,7045.894158714111
2024-01-12,7095.898721276428
2024-01-15,7129.107950595984
2024-01-16,7075.9478357171465
2024-01-17,7048.923204562207
2024-01-18,6943.29114366776
2024-01-19,6974.039323624769
2024-01-22,6911.53271680835
2024-01-23,6883.339980656981
2024-01-24,6903.552911462861
2024-01-25,6888.356010690914
2024-01-26,6882.686342263943
2024-01-29,6960.735919099604
2024-01-30,6953.145578784773
2024-01-31,6971.2822842065525
2024-02-01,7097.760710229705
2024-02-02,7147.254696665229
2024-02-05,7143.004836485731
2024-02-06,7190.523910316552
2024-02-07,7168.8148992823
2024-02-08,7234.701621755084
2024-02-09,7184.701807890617
2024-02-12,7138.733389119376
2024-02-13,7077.530465716578
2024-02-14,7139.702397223718
2024-02-15,7202.123987193671
2024-02-16,7185.831148122168
2024-02-19,7238.651891511134
2024-02-20,7149.524030641374
2024-02-21,7089.978440673308
2024-02-22,7030.229736612619
2024-02-23,7057.477262853434
2024-02-26,7042.704743511135
2024-02-27,6983.960007127188
2024-02-28,7025.346645783868
2024-02-29,7055.224025409035
2024-03-01,7158.915162111344
2024-03-04,7144.278993124498
2024-03-05,7177.839881113807
2024-03-06,7137.954888876746
2024-03-07,7164.508729905939
2024-03-08,7309.08131065254
2024-03-11,7360.713451775045
2024-03-12,7269.342851661523
2024-03-13,7145.045286406343
2024-03-14,7130.630504941457
2024-03-15,7143.437755016492
2024-03-18,7032.914204209398
2024-03-19,6975.665879516253
2024-03-20,6982.390281636216
2024-03-21,7136.96020572779
2024-03-22,7291.677509682528
2024-03-25,7232.93842625955
2024-03-26,7203.383450062041
2024-03-27,7331.9122333797895
2024-03-28,7340.240165210749
2024-03-29,7351.159002198971
2024-04-01,7339.946287775279
2024-04-02,7267.934885755023
2024-04-03,7291.548364681404
2024-04-04,7209.550595982911
2024-04-05,7071.292938668465
2024-04-08,6952.47636339829
2024-04-09,7034.281284759809
2024-04-10,7003.290394561323
2024-04-11,7008.761468015073
2024-04-12,7015.501724957418
2024-04-15,7065.96355662188
2024-04-16,6973.219588023815
2024-04-17,6969.184356222762
2024-04-18,6976.894823037169
2024-04-19,7052.287183523922
2024-04-22,7201.466338520202
2024-04-23,7129.362116694773
2024-04-24,7075.964781451269
2024-04-25,7112.630771599896
2024-04-26,7181.737905499362
2024-04-29,7167.775053805244
2024-04-30,7060.93755452657
2024-05-01,6960.431761304831
2024-05-02,6898.9050733536105
2024-05-03,7074.167800021389
2024-05-06,6939.763240697405
2024-05-07,6921.6276872615235
2024-05-08,7030.9240485122955
2024-05-09,6983.967542918549
2024-05-10,7071.204595598137
2024-05-13,7013.663786209124
2024-05-14,6996.922418543285
2024-05-15,6999.213252448608
2024-05-16,6998.4548144701275
2024-05-17,7048.4330083369905
2024-05-20,7148.291070651048
2024-05-21,7271.616459958193
2024-05-22,7288.245675981437
2024-05-23,7417.006442792872
2024-05-24,7517.93359917556
2024-05-27,7501.345910067692
2024-05-28,7407.749402288442
2024-05-29,7398.943924286168
2024-05-30,7255.851567478329
2024-05-31,7233.693392158183
2024-06-03,7267.0299947359645
2024-06-04,7284.111818982353
2024-06-05,7354.413819109363
2024-06-06,7397.395159934505
2024-06-07,7574.925790457233
2024-06-10,7642.426868394164
2024-06-11,7639.649034223078
2024-06-12,7655.550206250356
2024-06-13,7650.823893861506
2024-06-14,7553.09984426193
2024-06-17,7482.726911530532
2024-06-18,7535.033257140576
2024-06-19,7571.42313620059
2024-06-20,7624.28322649113
2024-06-21,7506.753832105103
2024-06-24,7493.542173108083
2024-06-25,7507.8274004057075
2024-06-26,7521.227183783349
2024-06-27,7603.724896463073
2024-06-28,7692.479520114125
2024-07-01,7777.704027474508
2024-07-02,7854.494358091167
2024-07-03,7768.466865818867
2024-07-04,7699.149216073293
2024-07-05,7690.240809824242
2024-07-08,7951.695092973861
2024-07-09,7923.4074297527895
2024-07-10,7771.920387432149
2024-07-11,7717.243319230595
2024-07-12,7718.684104020479
2024-07-15,7599.577562439483
2024-07-16,7531.631914133677
2024-07-17,7516.021686446384
2024-07-18,7382.912689886241
2024-07-19,7431.658160277293
2024-07-22,7443.096639084152
2024-07-23,7451.552375089902
