date,value
2021-04-20,133422.6226627429
2021-04-21,135675.47056907642
2021-04-22,134512.72944769473
2021-04-23,137903.24703570033
2021-04-26,141818.12397507988
2021-04-27,140834.8272165722
2021-04-28,137861.57933325772
2021-04-29,140244.26127706643
2021-04-30,140557.3837848052
2021-05-03,144991.50753824163
2021-05-04,144280.16440872845
2021-05-05,144236.67721441833
2021-05-06,143078.26539287588
2021-05-07,140485.25466224708
2021-05-10,141561.27749449975
2021-05-11,141419.60275460864
2021-05-12,138642.9771312087
2021-05-13,139138.48051984896
2021-05-14,139280.2916266957
2021-05-17,139954.94712771397
2021-05-18,138420.4110839549
2021-05-19,136565.26781491164
2021-05-20,135547.2718754871
2021-05-21,136473.74478693708
2021-05-24,130643.75705625415
2021-05-25,130488.12050499968
2021-05-26,130647.22589229782
2021-05-27,130234.00405712573
2021-05-28,130892.88264404412
2021-05-31,130334.81249034063
2021-06-01,130662.1406825169
2021-06-02,128675.60331452105
2021-06-03,128150.91810077213
2021-06-04,128039.26430706416
2021-06-07,131161.47609079146
2021-06-08,130208.21602105729
2021-06-09,130616.21557276323
2021-06-10,127149.28752500903
2021-06-11,130576.29253298808
2021-06-14,132264.5774796188
2021-06-15,135814.81764265266
2021-06-16,136674.92510723564
2021-06-17,139769.64021597302
2021-06-18,140349.38865469606
2021-06-21,144451.1206304027
2021-06-22,145042.55608185733
2021-06-23,147015.68715911644
2021-06-24,146645.00799720563
2021-06-25,144148.51832061785
2021-06-28,143368.49388488522
2021-06-29,144713.6493641105
2021-06-30,143471.35868307782
2021-07-01,145682.43669917085
2021-07-02,146785.7377639643
2021-07-05,148643.19418281995
2021-07-06,149053.5908821605
2021-07-07,146871.36507510976
2021-07-08,150119.21818475358
2021-07-09,149714.99031734272
2021-07-12,149529.19382525788
2021-07-13,149275.75887675487
2021-07-14,154761.1845208526
2021-07-15,156382.95828730162
2021-07-16,159671.54283341608
2021-07-19,158643.30764877857
2021-07-20,157871.26309585397
2021-07-21,157550.38536335464
2021-07-22,161458.2876521558
2021-07-23,166453.63010138526
2021-07-26,164611.3339297847
2021-07-27,162237.13926677362
2021-07-28,160479.2184121892
2021-07-29,163593.68218165936
2021-07-30,159700.57583836382
2021-08-02,160600.9686079618
2021-08-03,160568.36732823384
2021-08-04,162623.92204434585
2021-08-05,163481.51235922938
2021-08-06,160071.0462424793
2021-08-09,157054.93325757977
2021-08-10,157511.88605740084
2021-08-11,156007.54235832283
2021-08-12,156050.55850927837
2021-08-13,152909.95448595166
2021-08-16,154260.9356706908
2021-08-17,158448.50083024727
2021-08-18,158099.82434160198
2021-08-19,157761.43682781185
2021-08-20,158784.57633053412
2021-08-23,154056.04924810384
2021-08-24,154777.56757034542
2021-08-25,153052.6043812908
2021-08-26,150262.16621431202
2021-08-27,151462.73014958267
2021-08-30,148944.33231272
2021-08-31,151660.42386170977
2021-09-01,151017.6473949995
2021-09-02,150011.18841254045
2021-09-03,153307.79034652052
2021-09-06,155393.05607958455
2021-09-07,155033.62018656838
2021-09-08,154788.59461507847
2021-09-09,159747.6925872141
2021-09-10,160146.79864518438
2021-09-13,158824.47800435725
2021-09-14,156844.82918151343
2021-09-15,155524.4129007817
2021-09-16,153438.97438112338
2021-09-17,151473.13103561942
2021-09-20,153373.22272770526
2021-09-21,157896.63038304535
2021-09-22,159944.63304545518
2021-09-23,160355.47712124157
2021-09-24,159408.90049160624
2021-09-27,157825.75912902717
2021-09-28,159720.64342234525
2021-09-29,155887.40490342866
2021-09-30,159464.18491948926
2021-10-01,160625.3259935542
2021-10-04,159422.53407068257
2021-10-05,157857.45772861244
2021-10-06,157383.3627640372
2021-10-07,156339.02422158528
2021-10-08,156965.45573070296
2021-10-11,158217.61881054338
2021-10-12,158073.20675549
2021-10-13,158135.9298879308
2021-10-14,154062.21620362654
2021-10-15,154964.70524736587
2021-10-18,156208.59558145222
2021-10-19,154384.89606397247
2021-10-20,152883.7049196664
2021-10-21,153513.18232585012
2021-10-22,154179.90832483637
2021-10-25,154263.30528470795
2021-10-26,159195.9097249246
2021-10-27,159846.12268746368
2021-10-28,160975.93159567044
2021-10-29,161273.2334996932
2021-11-01,162357.37170284096
2021-11-02,155560.3064895809
2021-11-03,157003.4049015012
2021-11-04,154031.5118568669
2021-11-05,152133.4440286872
2021-11-08,148820.89506496396
2021-11-09,148734.2229907531
2021-11-10,149094.99197744648
2021-11-11,149924.35044990218
2021-11-12,145579.4009313298
2021-11-15,144207.56764039723
2021-11-16,144161.79469550936
2021-11-17,145385.36433908815
2021-11-18,145588.65438587594
2021-11-19,141347.39978947365
2021-11-22,141184.18508497413
2021-11-23,141397.4575174109
2021-11-24,137175.05225065077
2021-11-25,136431.87416783912
2021-11-26,135219.259575227
2021-11-29,134731.20049735004
2021-11-30,136278.9406675681
2021-12-01,136135.64966536782
2021-12-02,139154.00853518408
2021-12-03,141791.3441522452
2021-12-06,143337.1925944608
2021-12-07,146851.60254191133
2021-12-08,147118.76410053065
2021-12-09,149844.0946397415
2021-12-10,150574.6003858694
2021-12-13,151297.88535329676
2021-12-14,151038.33978379867
2021-12-15,151870.08715892726
2021-12-16,153151.95279543914
2021-12-17,155255.05943423437
2021-12-20,151813.08455540397
2021-12-21,152727.48288931546
2021-12-22,148717.06704072634
2021-12-23,150152.94223918847
2021-12-24,148923.63084845172
2021-12-27,148196.38552233402
2021-12-28,148649.10167947307
2021-12-29,154301.8236597879
2021-12-30,155698.90992987863
2021-12-31,157970.57520776588
2022-01-03,159095.36652507866
2022-01-04,158860.74788475028
2022-01-05,161145.75066097954
2022-01-06,159209.65714475582
2022-01-07,161966.90431873855
2022-01-10,162829.51357931396
2022-01-11,163035.13057904542
2022-01-12,162778.5683474033
2022-01-13,162269.33123348604
2022-01-14,162124.15953839524
2022-01-17,160411.16344371025
2022-01-18,157045.790483272
2022-01-19,158128.311808316
2022-01-20,156134.61510264827
2022-01-21,153597.8775414338
2022-01-24,155212.81270292526
2022-01-25,157590.21600591735
2022-01-26,157228.55246181856
2022-01-27,156677.9650270636
2022-01-28,158257.83931207517
2022-01-31,157827.76666390058
2022-02-01,160072.92261870345
2022-02-02,158323.862307826
2022-02-03,154851.1618337275
2022-02-04,156215.05938530658
2022-02-07,154921.20841435384
2022-02-08,152315.9455076282
2022-02-09,151635.40023416447
2022-02-10,148987.24042731483
2022-02-11,150656.06237002564
2022-02-14,149582.85165993153
2022-02-15,150743.91569288177
2022-02-16,150943.30251337014
2022-02-17,150863.1809860141
2022-02-18,151387.16534667794
2022-02-21,156583.90098721805
2022-02-22,154071.35681040687
2022-02-23,153845.36444368731
2022-02-24,150679.6159166936
2022-02-25,153718.23793788176
2022-02-28,150445.47992665632
2022-03-01,152981.57507685118
2022-03-02,151335.29722214545
2022-03-03,149259.97233434024
2022-03-04,149007.85162905013
2022-03-07,148258.9155944582
2022-03-08,147585.69722962426
2022-03-09,150639.26666444098
2022-03-10,149886.9827568651
2022-03-11,150396.67105287907
2022-03-14,151997.8082149226
2022-03-15,152883.63510194354
2022-03-16,151027.7047748287
2022-03-17,151889.27417513807
2022-03-18,149208.57138161562
2022-03-21,149648.79368016534
2022-03-22,149186.67760454604
2022-03-23,148586.50107071866
2022-03-24,151298.99668309445
2022-03-25,151541.08567864812
2022-03-28,150974.35860679808
2022-03-29,150913.71653810382
2022-03-30,152589.4985667337
2022-03-31,152845.62295277306
2022-04-01,154058.98056805928
2022-04-04,150892.7201241749
2022-04-05,149931.8711510096
2022-04-06,148310.4605599177
2022-04-07,147197.3218902717
2022-04-08,151800.7675259163
2022-04-11,150171.40017472787
2022-04-12,152662.66710686946
2022-04-13,153932.19500712783
2022-04-14,152343.1051725824
2022-04-15,154912.45625627006
2022-04-18,156858.09517917974
2022-04-19,155422.95131489637
2022-04-20,155602.3451066267
2022-04-21,159612.66490247913
2022-04-22,166149.605743038
2022-04-25,163880.07402562283
2022-04-26,166848.71010281943
2022-04-27,167172.4771947019
2022-04-28,170242.14600213213
2022-04-29,171739.39952694418
2022-05-02,170111.07505314963
2022-05-03,167645.52522011628
2022-05-04,165535.67828866324
2022-05-05,164507.7916853657
2022-05-06,162216.38134612716
2022-05-09,159257.643793137
2022-05-10,161038.3043831352
2022-05-11,161931.22895256008
2022-05-12,159892.9770553009
2022-05-13,158000.48907535415
2022-05-16,157341.52281555202
2022-05-17,159559.28096662607
2022-05-18,158431.10747840934
2022-05-19,157166.74533851797
2022-05-20,156212.87126723054
2022-05-23,151980.7999602369
2022-05-24,152206.95497684035
2022-05-25,154923.53391997702
2022-05-26,157551.62882180515
2022-05-27,161080.64216358203
2022-05-30,161342.83101833626
2022-05-31,159694.14336669524
2022-06-01,161367.52293392722
2022-06-02,163914.6647058573
2022-06-03,164805.8305528956
2022-06-06,163079.4351199275
2022-06-07,164660.82280429208
2022-06-08,165668.50046813206
2022-06-09,163133.90508657982
2022-06-10,162563.05340275876
2022-06-13,159244.02061669284
2022-06-14,160169.82496698244
2022-06-15,163337.49295645554
2022-06-16,164066.50743422302
2022-06-17,163036.29758464228
2022-06-20,162344.93841479108
2022-06-21,158401.70862615076
2022-06-22,159673.77190581712
2022-06-23,160796.52044758978
2022-06-24,160762.37632014134
2022-06-27,161301.35386304912
2022-06-28,163308.20911418958
2022-06-29,160085.25484060647
2022-06-30,164368.39317355238
2022-07-01,168410.68163728525
2022-07-04,168387.34616740432
2022-07-05,169687.04377572823
2022-07-06,166872.12384657317
2022-07-07,164246.83074644767
2022-07-08,161856.62037739716
2022-07-11,161983.89370657067
2022-07-12,165613.27032220515
2022-07-13,169192.32287400137
2022-07-14,167601.07361828643
2022-07-15,168808.90808442293
2022-07-18,170515.49646305642
2022-07-19,167685.80437554623
2022-07-20,168916.76758356934
2022-07-21,174765.29935212177
2022-07-22,174851.77504078872
2022-07-25,173349.34283461302
2022-07-26,170272.36607333837
2022-07-27,176213.8710089402
2022-07-28,176175.6978848912
2022-07-29,180931.9195276555
2022-08-01,178963.0029820372
2022-08-02,183265.02428242273
2022-08-03,183262.13869359193
2022-08-04,183621.02294187128
2022-08-05,186045.14282362864
2022-08-08,186226.14373645306
2022-08-09,188187.22235602443
2022-08-10,192766.68314845004
2022-08-11,191804.56067402379
2022-08-12,192844.61268988205
2022-08-15,193330.72661977977
2022-08-16,191371.19215585908
2022-08-17,190982.2411914652
2022-08-18,187419.36533825233
2022-08-19,192539.2638022832
2022-08-22,194425.80626270044
2022-08-23,198874.29179506644
2022-08-24,197733.84744393447
2022-08-25,199706.47063727526
2022-08-26,199996.96886135908
2022-08-29,192870.99232385526
2022-08-30,189897.33810320953
2022-08-31,191744.83624321796
2022-09-01,195121.3001661581
2022-09-02,195235.00504280571
2022-09-05,189520.33308824408
2022-09-06,190469.26053816482
2022-09-07,189140.43232528708
2022-09-08,189966.87656254013
2022-09-09,188893.70316824294
2022-09-12,188026.2407413128
2022-09-13,190959.81712614832
2022-09-14,194938.17932053795
2022-09-15,197751.6162473498
2022-09-16,199646.03954345992
2022-09-19,198434.09524659524
2022-09-20,199931.33262604574
2022-09-21,204344.7046500786
2022-09-22,203573.34143369383
2022-09-23,202229.54883857325
2022-09-26,197622.63808975273
2022-09-27,192549.36821149234
2022-09-28,187766.55531631512
2022-09-29,189906.46918720478
2022-09-30,192474.65980858842
2022-10-03,192690.79915929105
2022-10-04,186140.79998344858
2022-10-05,185558.08994100385
2022-10-06,182250.94883585031
2022-10-07,179100.34679249555
2022-10-10,182182.5706504532
2022-10-11,182288.3580313916
2022-10-12,184880.47907149314
2022-10-13,186891.35331938163
2022-10-14,190119.76834144315
2022-10-17,192463.48555358747
2022-10-18,196268.9940395454
2022-10-19,195802.51784552587
2022-10-20,199504.26693299663
2022-10-21,203421.94874946802
2022-10-24,203806.39583314004
2022-10-25,199317.31606392938
2022-10-26,200751.34107149966
2022-10-27,200021.7277730907
2022-10-28,195148.32954112676
2022-10-31,194032.83815223974
2022-11-01,191676.39448577288
2022-11-02,193793.0307519651
2022-11-03,190983.8215893212
2022-11-04,195620.5366625297
2022-11-07,195221.17914253494
2022-11-08,198945.88423941142
2022-11-09,194311.9957189838
2022-11-10,193440.2577542215
2022-11-11,192411.41276049413
2022-11-14,189151.5850897945
2022-11-15,188407.94730094663
2022-11-16,184286.15176099277
2022-11-17,181991.9675966185
2022-11-18,179564.38136321513
2022-11-21,184636.0316033358
2022-11-22,181496.74316156522
2022-11-23,180254.87830428305
2022-11-24,177524.89941926493
2022-11-25,176226.59509169057
2022-11-28,177587.98945432092
2022-11-29,179071.759252979
2022-11-30,177480.55040473543
2022-12-01,178534.93149146417
2022-12-02,178708.85385760159
2022-12-05,174213.69950815252
2022-12-06,175907.76775926302
2022-12-07,175474.12109481855
2022-12-08,172975.31308735447
2022-12-09,168610.48643176194
2022-12-12,167643.39809349837
2022-12-13,167813.87642542287
2022-12-14,166910.28545972783
2022-12-15,166552.1140202286
2022-12-16,165893.98014720442
2022-12-19,167170.0156487902
2022-12-20,164204.6920765043
2022-12-21,161775.80553060267
2022-12-22,160912.33115361934
2022-12-23,163131.33419946764
2022-12-26,163728.2612953896
2022-12-27,164643.91586310635
2022-12-28,165175.2950718438
2022-12-29,165298.88512365046
2022-12-30,165635.07581942726
2023-01-02,162995.6808759184
2023-01-03,161715.8782079309
2023-01-04,163636.07493749246
2023-01-05,161410.81907431805
2023-01-06,161953.96124634505
2023-01-09,163596.49889152485
2023-01-10,161905.40024289137
2023-01-11,160599.720220375
2023-01-12,161666.61404177352
2023-01-13,160585.89965100234
2023-01-16,157162.35540392544
2023-01-17,159875.39668587432
2023-01-18,160808.81639307327
2023-01-19,160611.74808611732
2023-01-20,161428.25982832137
2023-01-23,162542.76602430042
2023-01-24,164929.8609693124
2023-01-25,164616.6327990406
2023-01-26,166828.8280970167
2023-01-27,167298.5272545265
2023-01-30,166300.689036822
2023-01-31,162024.8994409504
2023-02-01,160773.78144757185
2023-02-02,160851.28975063565
2023-02-03,158863.40365887602
2023-02-06,156709.36090734787
2023-02-07,158816.60200006005
2023-02-08,155762.48550821075
2023-02-09,153525.44213724896
2023-02-10,157872.7120479899
2023-02-13,158938.4834390941
2023-02-14,158844.09331236497
2023-02-15,152942.09918408634
2023-02-16,153021.32428960124
2023-02-17,153840.26321711138
2023-02-20,150467.84557654025
2023-02-21,152131.8116279945
2023-02-22,149330.5083746908
2023-02-23,147896.1514659051
2023-02-24,148392.03631214195
2023-02-27,146722.65527935958
2023-02-28,145870.91801419551
2023-03-01,148399.61856383676
2023-03-02,146283.07711368834
2023-03-03,147381.91094123368
2023-03-06,151405.686554992
2023-03-07,153096.3260414396
2023-03-08,153782.55647130223
2023-03-09,154826.4828329881
2023-03-10,153279.10089435262
2023-03-13,153452.72515277818
2023-03-14,152793.66488512442
2023-03-15,154387.7404096255
2023-03-16,152209.11800028014
2023-03-17,152408.2886083675
2023-03-20,151803.4879211582
2023-03-21,152905.78679586956
2023-03-22,150904.3551387897
2023-03-23,150465.31366454056
2023-03-24,151362.38215214867
2023-03-27,150899.74409577547
2023-03-28,153033.18242597746
2023-03-29,153149.547630964
2023-03-30,155117.60148172197
2023-03-31,152631.8481160647
2023-04-03,148806.57304458428
2023-04-04,151408.61060324527
2023-04-05,153048.0976993368
2023-04-06,150508.31140177
2023-04-07,150042.32643537346
2023-04-10,149233.95394648158
2023-04-11,150516.994826898
2023-04-12,152646.92992731094
2023-04-13,155796.27382427035
2023-04-14,153522.75062304852
2023-04-17,151928.11303330495
2023-04-18,155043.30752580924
2023-04-19,154792.44837042878
2023-04-20,156122.74232311687
2023-04-21,154242.5279206803
2023-04-24,154008.96254104414
2023-04-25,155248.18063441463
2023-04-26,153421.02402050074
2023-04-27,154050.70564715916
2023-04-28,154669.476124595
2023-05-01,156345.75389056778
2023-05-02,152386.3782877737
2023-05-03,154853.02802339836
2023-05-04,159736.61202249245
2023-05-05,158697.32334688125
2023-05-08,156520.83712220186
2023-05-09,159737.38294166807
2023-05-10,159968.21035641225
2023-05-11,159251.07906551086
2023-05-12,162240.00933176678
2023-05-15,162044.54904115255
2023-05-16,162506.7426256559
2023-05-17,158520.92419307804
2023-05-18,157476.09788294297
2023-05-19,158477.38796535952
2023-05-22,158817.2153371407
2023-05-23,159043.42025190583
2023-05-24,154816.28600907905
2023-05-25,155666.8390799685
2023-05-26,155399.03889992464
2023-05-29,158117.51814793475
2023-05-30,156736.146373184
2023-05-31,156179.65342885308
2023-06-01,157766.54807523548
2023-06-02,154501.54988498407
2023-06-05,155845.52026347435
2023-06-06,155671.6263174887
2023-06-07,157252.8389427996
2023-06-08,156653.32083115194
2023-06-09,155036.44542567278
2023-06-12,158080.38800049032
2023-06-13,156717.6312024207
2023-06-14,156474.6231281688
2023-06-15,157838.87240733896
2023-06-16,159199.4271311021
2023-06-19,157037.55118290518
2023-06-20,157771.7947687819
2023-06-21,154217.45949370507
2023-06-22,152301.84419146695
2023-06-23,154893.80646603214
2023-06-26,153534.78886441537
2023-06-27,155946.86275131148
2023-06-28,156355.89506286377
2023-06-29,153881.76136498936
2023-06-30,150797.38902431607
2023-07-03,151163.68810629164
2023-07-04,153295.37312100767
2023-07-05,153067.5759053465
2023-07-06,152363.07182433043
2023-07-07,153634.05900451512
2023-07-10,150403.02006754585
2023-07-11,149880.4721500527
2023-07-12,149470.29294497357
2023-07-13,151015.37973353895
2023-07-14,148921.23137797773
2023-07-17,146998.6242561189
2023-07-18,147651.77316980434
2023-07-19,145533.47419116498
2023-07-20,143127.83347123035
2023-07-21,141940.3955060459
2023-07-24,139347.8296620449
2023-07-25,138286.00208166393
2023-07-26,138925.76413839374
2023-07-27,140766.53382281892
2023-07-28,143940.53507926388
2023-07-31,146483.20275386417
2023-08-01,150186.65062371953
2023-08-02,147778.68703028746
2023-08-03,149990.868149891
2023-08-04,151968.31206710602
2023-08-07,150419.19407008984
2023-08-08,149909.1561753353
2023-08-09,149523.87796041896
2023-08-10,153065.8654147757
2023-08-11,153909.57541290333
2023-08-14,152722.78678193703
2023-08-15,154842.15722420692
2023-08-16,151832.47179830124
2023-08-17,151321.9898929506
2023-08-18,151570.69140870826
2023-08-21,152243.93672474325
2023-08-22,151033.04178440222
2023-08-23,149883.90723358496
2023-08-24,150251.47021196978
2023-08-25,151201.51102100938
2023-08-28,150918.40224916395
2023-08-29,152921.65692151076
2023-08-30,154194.1657055771
2023-08-31,150218.93853321878
2023-09-01,149045.93265454238
2023-09-04,147252.92142718824
2023-09-05,148996.1688627448
2023-09-06,148168.26813135907
2023-09-07,150147.4030499118
2023-09-08,149625.30634934313
2023-09-11,149769.1765229803
2023-09-12,149265.2065036951
2023-09-13,152855.14482581822
2023-09-14,151072.48167479885
2023-09-15,155932.44131075457
2023-09-18,156007.8180466784
2023-09-19,159150.12356593995
2023-09-20,160534.25513235875
2023-09-21,161978.74735471865
2023-09-22,162241.32717557685
2023-09-25,164086.98230887332
2023-09-26,161452.1687747347
2023-09-27,158875.4150594784
2023-09-28,161258.92784226252
2023-09-29,163849.83458955496
2023-10-02,159019.437703347
2023-10-03,160436.38406776136
2023-10-04,162776.1795771798
2023-10-05,160868.4827306111
2023-10-06,162517.00620883922
2023-10-09,167731.37361845298
2023-10-10,166256.84105903757
2023-10-11,169161.09547499308
2023-10-12,168734.4359495468
2023-10-13,169321.28075880583
2023-10-16,170915.93096470155
2023-10-17,171162.00908676157
2023-10-18,171971.4901333565
2023-10-19,172163.22695918154
2023-10-20,173109.01105837626
2023-10-23,175446.69915655375
2023-10-24,175903.09605975906
2023-10-25,174896.03215927133
2023-10-26,171641.2432354439
2023-10-27,177444.9196563853
2023-10-30,176032.2261320914
2023-10-31,176695.55871986665
2023-11-01,176842.45245851213
2023-11-02,173501.13731289437
2023-11-03,175264.15389618403
2023-11-06,174803.77046525065
2023-11-07,172250.6686378004
2023-11-08,176948.04688595323
2023-11-09,177712.069317085
2023-11-10,178650.93217591607
2023-11-13,180458.13810633903
2023-11-14,183361.1305924566
2023-11-15,182804.97756300351
2023-11-16,184227.25005615895
2023-11-17,189360.51658807608
2023-11-20,188553.06819947038
2023-11-21,186408.14835343318
2023-11-22,185724.52958674135
2023-11-23,180865.76436964792
2023-11-24,178146.57762649396
2023-11-27,177605.98516345915
2023-11-28,174623.11634276406
2023-11-29,175460.72967295718
2023-11-30,175070.09649239402
2023-12-01,172118.15497354328
2023-12-04,173150.2712500539
2023-12-05,173286.3481245938
2023-12-06,173824.1697142768
2023-12-07,173311.0966873233
2023-12-08,173012.86546245893
2023-12-11,174403.749142199
2023-12-12,170638.22086680133
2023-12-13,169091.23650831264
2023-12-14,168075.21153738166
2023-12-15,163474.11730704358
2023-12-18,164216.65982136098
2023-12-19,166853.20016489617
2023-12-20,168132.1918985537
2023-12-21,167482.94116528382
2023-12-22,171638.80155321397
2023-12-25,169673.74041713114
2023-12-26,168330.13524290337
2023-12-27,170894.7434628006
2023-12-28,165442.98966119924
2023-12-29,162519.89253520386
2024-01-01,161237.50521972793
2024-01-02,164919.86456132735
2024-01-03,162572.58343198177
2024-01-04,161716.88920072102
2024-01-05,160662.8280684056
2024-01-08,163940.57119112596
2024-01-09,167675.1531485343
2024-01-10,166504.30815534643
2024-01-11,160892.37518948145
2024-01-12,159052.73134682706
2024-01-15,163068.33118532322
2024-01-16,159848.62129124225
2024-01-17,160348.5695425204
2024-01-18,159161.01039822388
2024-01-19,156863.15821748882
2024-01-22,154738.67260743582
2024-01-23,151270.7956110341
2024-01-24,148896.31466562673
2024-01-25,151685.67534446885
2024-01-26,150677.86744598456
2024-01-29,154431.28105922457
2024-01-30,156388.22936023847
2024-01-31,161099.4218343272
2024-02-01,160755.1896248383
2024-02-02,156605.94702937774
2024-02-05,156919.03844449887
2024-02-06,157538.5019690277
2024-02-07,158141.47973825457
2024-02-08,158372.68770962386
2024-02-09,157732.06477055047
2024-02-12,157913.1245797606
2024-02-13,157989.47605705267
2024-02-14,162022.27179053743
2024-02-15,163312.6698364785
2024-02-16,162978.66078573905
2024-02-19,161270.40364733126
2024-02-20,161121.52154064632
2024-02-21,157976.75877078756
2024-02-22,156503.9117055797
2024-02-23,158920.3900482136
2024-02-26,157905.41439577143
2024-02-27,154433.43773020216
2024-02-28,155645.10329826924
2024-02-29,159666.88109088305
2024-03-01,162426.7754711162
2024-03-04,161553.645645577
2024-03-05,162729.59195946832
2024-03-06,163183.3027775696
2024-03-07,166259.75414619897
2024-03-08,171351.5143493089
2024-03-11,172252.73552120474
2024-03-12,173119.47889290008
2024-03-13,171636.80010566468
2024-03-14,170808.81247983003
2024-03-15,166672.21398025853
2024-03-18,167924.76562257812
2024-03-19,167343.96377962484
2024-03-20,168684.43426871567
2024-03-21,170631.90820468622
2024-03-22,170418.4000744302
2024-03-25,166612.96011082243
2024-03-26,162599.4053788908
2024-03-27,165419.73274538614
2024-03-28,165248.66448846748
2024-03-29,166338.64771797622
2024-04-01,168721.84981360022
2024-04-02,166628.41172954498
2024-04-03,168264.99850638772
2024-04-04,166917.3569361302
2024-04-05,163688.93191703383
2024-04-08,163822.63841305365
2024-04-09,164529.04861097012
2024-04-10,164334.29468526808
2024-04-11,163408.2574117794
2024-04-12,163322.82143472272
2024-04-15,164299.40096023618
2024-04-16,161472.73967584982
2024-04-17,163668.32173117346
2024-04-18,165345.34232936113
2024-04-19,165215.47692285615
2024-04-22,168123.65544034098
2024-04-23,172165.62500941943
2024-04-24,172184.72755053418
2024-04-25,175570.72962838982
2024-04-26,176992.98761174662
2024-04-29,177123.97833478858
2024-04-30,176119.3343551053
2024-05-01,170872.41326377797
2024-05-02,170378.91561643776
2024-05-03,173992.7788876432
2024-05-06,171944.54756060755
2024-05-07,169648.80858574476
2024-05-08,171753.30876684465
2024-05-09,173026.52839455433
2024-05-10,175213.35072407164
2024-05-13,174909.37265519548
2024-05-14,171919.25350402124
2024-05-15,174543.83477707102
2024-05-16,174786.67430266077
2024-05-17,177808.46395529917
2024-05-20,173226.5695436935
2024-05-21,175412.27719251564
2024-05-22,175939.79098713677
2024-05-23,176939.60813487426
2024-05-24,174814.28595450512
2024-05-27,176666.9255059778
2024-05-28,172812.42044609602
2024-05-29,168114.6701579888
2024-05-30,164948.60903058306
2024-05-31,165991.4264591411
2024-06-03,168002.80350027155
2024-06-04,168499.9752996869
2024-06-05,167272.87761486197
2024-06-06,167217.11530680172
2024-06-07,170197.4743073519
2024-06-10,170631.76356004368
2024-06-11,170619.18819458215
2024-06-12,169154.11854761053
2024-06-13,173506.1415911995
2024-06-14,171878.26753459545
2024-06-17,171630.10347740096
2024-06-18,171257.41563744567
2024-06-19,172051.28672166108
2024-06-20,171892.45631892438
2024-06-21,169079.25591151524
2024-06-24,167518.5672658427
2024-06-25,163536.81074823637
2024-06-26,163002.32598432427
2024-06-27,166039.41046712568
2024-06-28,165408.9498299481
2024-07-01,169475.44628100295
2024-07-02,169250.86156769254
2024-07-03,168849.50412563997
2024-07-04,169602.92615889394
2024-07-05,170272.8630470015
2024-07-08,171977.5238361639
2024-07-09,174357.16507178504
2024-07-10,174741.11954586196
2024-07-11,171463.9624497918
2024-07-12,175002.7229950644
2024-07-15,174128.18566263144
2024-07-16,177968.48011271888
2024-07-17,178486.4303654852
2024-07-18,178052.05832222107
2024-07-19,176857.8422238603
2024-07-22,178107.68091952888
2024-07-23,178065.85347679196
2024-07-24,173374.0844741216
2024-07-25,169803.82704605936
2024-07-26,172165.49962426236
2024-07-29,175775.6432784535
2024-07-30,176457.21814838622
2024-07-31,177727.66555532962
2024-08-01,175402.22323268873
